playerID,pos,height,weight,college,collegeOther,age,year,stint,tmID,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,playerPowerRanking,PER
7,2,73.0,175,-1,-1,45.0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.441665153285522,18.166666666666664
8,2,76.0,169,4,-1,52.0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05893620156180934,-8.587
9,2,72.0,167,12,-1,39.0,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4253923576004837,29.414
9,2,72.0,167,12,-1,39.0,7,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1482804347052935,1.6341111111111095
10,0,78.0,190,113,-1,42.0,4,0,15,5,0,29,7,0,3,3,0,0,2,4,7,5,3,2,1,0,0,0,11.638261731739439,2.1015789473684188
10,0,78.0,190,113,-1,42.0,5,0,15,2,0,11,2,0,2,2,1,0,0,1,1,2,1,0,0,0,0,0,16.81512114437758,4.150787878787881
10,0,78.0,190,113,-1,42.0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.95595379153575,5.358406576980571
10,0,78.0,190,113,-1,42.0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.30490739165303,11.68725362318841
10,0,78.0,190,113,-1,42.0,8,0,16,2,0,5,2,1,0,1,0,0,0,0,3,1,0,2,2,0,0,0,17.42563985404591,12.768755813953492
11,5,68.0,166,121,-1,37.0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16639208273915,5.421479564032699
12,5,67.0,125,121,-1,49.0,1,0,19,2,2,30,2,2,3,5,5,0,0,4,1,3,1,2,0,0,0,0,27.88903675703182,7.572405529953918
12,5,67.0,125,121,-1,49.0,2,0,1,2,0,7,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,11.505036581331545,0.06873529411764562
12,5,67.0,125,121,-1,49.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.037954164146194,1.1929999999999974
13,2,71.0,165,77,-1,47.0,1,0,3,6,5,166,21,5,12,17,14,6,3,11,17,33,8,9,5,9,0,0,38.633162960398174,12.06411919698871
13,2,71.0,165,77,-1,47.0,2,0,3,3,3,72,13,5,4,9,1,2,2,7,9,17,6,0,0,2,1,0,41.18027905311602,6.450975363941769
13,2,71.0,165,77,-1,47.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.557651137322857,3.982135338345866
13,2,71.0,165,77,-1,47.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.91148998969402,3.6764000000000006
14,0,75.0,211,98,-1,37.0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.878878354207934,17.54555108695652
14,0,75.0,211,98,-1,37.0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.46382231764994,21.867311383928563
15,5,71.0,147,124,-1,54.0,1,0,6,6,6,201,50,6,21,27,12,10,0,16,14,47,21,7,6,7,2,0,42.15560292479193,10.065220061412493
15,5,71.0,147,124,-1,54.0,2,0,6,2,2,71,29,2,9,11,5,2,0,5,5,34,13,2,2,8,1,0,50.95045578314278,15.848771230502592
15,5,71.0,147,124,-1,54.0,3,0,6,3,3,119,39,2,9,11,4,5,1,5,11,35,15,8,7,7,2,0,47.60044292415502,11.831434587813613
15,5,71.0,147,124,-1,54.0,4,0,6,3,3,107,37,6,8,14,3,8,0,7,5,31,12,13,12,5,1,0,46.30833635947242,11.816749119718313
15,5,71.0,147,124,-1,54.0,6,0,6,5,5,138,44,1,9,10,6,6,0,2,5,33,16,12,12,1,0,0,43.85309004236211,9.581269694161259
16,0,77.0,198,124,-1,53.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.747649506528305,11.183951668584587
16,0,77.0,198,124,-1,53.0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.981012933012618,7.97519257540603
16,0,77.0,198,124,-1,53.0,3,2,8,4,3,24,2,1,2,3,0,0,0,0,4,5,0,2,2,0,0,0,20.852575468829663,12.05885116279069
16,0,77.0,198,124,-1,53.0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.221299463438674,5.3560694444444445
17,6,72.0,172,70,-1,39.0,7,0,7,2,0,29,6,10,7,17,3,1,2,2,2,9,2,4,2,0,0,0,19.96871711930706,7.9574556354916055
17,6,72.0,172,70,-1,39.0,8,0,15,2,0,7,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,15.88113986774937,7.300424778761064
17,6,72.0,172,70,-1,39.0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.778991894144873,6.258301369863012
17,6,72.0,172,70,-1,39.0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.444459438649076,17.9379347826087
18,6,70.0,143,100,-1,37.0,9,0,16,8,0,44,10,0,7,7,4,1,1,1,4,8,4,2,0,4,2,0,19.259837180310296,6.131824712643678
19,2,72.0,179,52,-1,39.0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.166778729555936,18.014049822064056
19,2,72.0,179,52,-1,39.0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.91648372817401,23.209364135407142
19,2,72.0,179,52,-1,39.0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.46846728266075,18.554350287907862
19,2,72.0,179,52,-1,39.0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.814035780638456,27.1390393258427
20,6,74.0,172,47,-1,50.0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2997763924383268,27.609166666666667
20,6,74.0,172,47,-1,50.0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40070858927395,-14.002999999999997
21,2,75.0,177,96,-1,44.0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.902760048283618,2.9648409090909094
22,5,68.0,143,95,-1,55.0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.66752281600422,11.888799642218247
22,5,68.0,143,95,-1,55.0,2,0,18,2,2,75,9,0,3,3,10,1,1,5,7,12,3,1,1,7,2,0,52.06259502727527,9.996743568464732
22,5,68.0,143,95,-1,55.0,3,0,18,5,5,186,40,2,11,13,34,4,5,8,20,33,13,8,7,19,7,0,50.429191293740104,11.046713292788878
22,5,68.0,143,95,-1,55.0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.47114442403027,7.711468309859151
23,5,64.0,125,10,-1,50.0,1,0,3,5,0,36,8,0,1,1,1,2,0,1,1,9,3,1,0,3,2,0,18.604340561741456,7.578303482587065
23,5,64.0,125,10,-1,50.0,2,0,3,1,0,4,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0,11.068180205376644,7.024324561403508
23,5,64.0,125,10,-1,50.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.65329254996479,2.490219696969698
24,5,68.0,125,34,-1,40.0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.74577571488755,9.98344788273616
24,5,68.0,125,34,-1,40.0,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.422438285787518,10.848359756097555
24,5,68.0,125,34,-1,40.0,8,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.043967926638683,17.00846153846154
24,5,68.0,125,34,-1,40.0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.930505733563477,15.730472727272723
24,5,68.0,125,34,-1,40.0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.363992061763454,29.98709090909091
25,0,79.0,218,23,-1,38.0,8,0,7,4,0,17,0,0,2,2,1,0,0,1,2,4,0,0,0,0,0,0,23.02441403053301,16.547644970414197
25,0,79.0,218,23,-1,38.0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.56603825624702,12.414678663239075
25,0,79.0,218,23,-1,38.0,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.74264900851826,13.043
26,0,75.0,185,117,-1,50.0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.925164577818088,-0.10352380952380916
27,2,77.0,182,0,-1,51.0,2,0,9,3,3,105,44,7,11,18,7,2,2,9,9,33,15,11,8,11,6,0,51.133730601411166,14.738979674796743
27,2,77.0,182,0,-1,51.0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.230998548364276,13.500651764705879
27,2,77.0,182,0,-1,51.0,5,0,11,5,5,154,42,7,27,34,10,4,9,12,18,38,15,10,8,13,4,0,55.070782819603224,15.335180343511444
27,2,77.0,182,0,-1,51.0,6,0,11,2,2,59,9,1,7,8,2,3,2,1,4,10,3,2,2,3,1,0,49.44188371080929,13.077956977964325
28,5,70.0,156,70,-1,44.0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.007073182020711,-0.37120000000000075
28,5,70.0,156,70,-1,44.0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.583019826995745,7.719073684210522
28,5,70.0,156,70,-1,44.0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.726659141763847,3.1402261904761914
29,2,71.0,165,3,-1,46.0,1,0,3,4,0,6,2,0,1,1,2,0,0,1,0,2,1,0,0,1,0,0,10.883073955362326,17.100222222222225
29,2,71.0,165,3,-1,46.0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67677487115386,33.538999999999994
29,2,71.0,165,3,-1,46.0,3,0,17,2,2,50,10,3,5,8,3,3,0,7,4,9,4,0,0,4,2,0,28.785073904761834,8.023176470588236
29,2,71.0,165,3,-1,46.0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.196388864751654,8.541707070707071
29,2,71.0,165,3,-1,46.0,5,0,17,6,0,39,7,4,4,8,5,3,1,1,10,11,3,4,1,0,0,0,22.910582890804093,7.734751243781094
30,0,77.0,185,42,-1,47.0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.374985924096926,5.629387234042554
30,0,77.0,185,42,-1,47.0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.46751009456344,9.013572052401743
30,0,77.0,185,42,-1,47.0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.668113639817754,-1.8519999999999974
31,0,76.0,203,-1,-1,42.0,6,0,17,3,0,43,14,2,8,10,0,0,2,5,8,12,6,5,2,0,0,0,27.979522992481268,13.518067245119303
31,0,76.0,203,-1,-1,42.0,10,0,17,3,0,86,38,0,10,10,0,4,7,7,9,28,14,4,3,13,7,0,13.073613902464587,3.8704353741496624
32,2,73.0,163,74,-1,40.0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7888657305527271,-5.408065217391304
32,2,73.0,163,74,-1,40.0,7,0,5,4,0,9,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,12.846220572665565,3.194808988764043
33,2,72.0,170,19,-1,41.0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2375778780817,0.6328750000000012
33,2,72.0,170,19,-1,41.0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.918109842825608,9.382151648351647
33,2,72.0,170,19,-1,41.0,8,0,11,3,0,63,11,0,7,7,4,1,0,1,8,14,5,2,1,2,0,0,32.75577154613942,10.590229854689555
33,2,72.0,170,19,-1,41.0,9,0,11,6,0,93,19,2,11,13,9,5,1,3,5,22,8,0,0,9,3,0,20.692570202800134,11.032651785714284
33,2,72.0,170,19,-1,41.0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.62751364935418,9.95968248175182
34,3,76.0,180,67,-1,51.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.07887040961366,2.992434673366833
34,3,76.0,180,67,-1,51.0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.745720011500524,2.697794117647059
34,3,76.0,180,67,-1,51.0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.780576665171301,-1.945244635193133
35,6,71.0,160,23,-1,41.0,5,0,19,3,3,102,50,2,13,15,9,6,8,10,8,41,18,13,13,4,1,0,48.846563362216216,14.882890731707315
35,6,71.0,160,23,-1,41.0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.09651866085093,11.660955665024627
35,6,71.0,160,23,-1,41.0,7,0,19,2,2,64,30,2,8,10,2,6,2,4,6,36,10,10,9,5,1,0,48.98854426938793,21.13686217303823
35,6,71.0,160,23,-1,41.0,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.6184576379302,15.764364414029085
35,6,71.0,160,23,-1,41.0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.41984392073996,12.514861721611725
35,6,71.0,160,23,-1,41.0,10,0,19,2,2,54,19,1,3,4,5,2,0,0,6,26,8,3,2,8,1,0,45.86792481774633,13.71030862944162
36,5,68.0,125,32,-1,37.0,9,0,17,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19.753957758953213,10.328236559139784
37,2,75.0,185,113,-1,42.0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.487158118591681,5.274076923076922
38,0,76.0,0,85,-1,37.0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09724473257698543,-18.787999999999997
39,3,74.0,188,77,-1,45.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.914958295244208,12.5553125
39,3,74.0,188,77,-1,45.0,4,0,3,3,0,13,4,2,2,4,1,1,1,2,5,9,2,0,0,0,0,0,18.054774046819816,12.917980099502486
39,3,74.0,188,77,-1,45.0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.842751986688,7.034925373134333
40,5,67.0,145,-1,-1,51.0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.79914438945628,7.582388190954772
40,5,67.0,145,-1,-1,51.0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.13840777166871,9.958846446700507
40,5,67.0,145,-1,-1,51.0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.230478199320594,8.055745843230405
40,5,67.0,145,-1,-1,51.0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.629094227198657,8.349650793650795
40,5,67.0,145,-1,-1,51.0,5,0,17,8,0,111,22,3,13,16,11,8,1,9,12,17,8,4,3,7,3,0,21.653044820254422,9.53104189944134
40,5,67.0,145,-1,-1,51.0,6,0,7,4,4,152,27,1,8,9,11,7,1,10,12,25,8,7,5,14,6,0,40.0571564257973,8.96546620847652
40,5,67.0,145,-1,-1,51.0,7,0,7,2,2,62,9,0,6,6,2,1,0,0,7,10,2,6,4,3,1,0,42.85616179173853,9.289128128128127
40,5,67.0,145,-1,-1,51.0,8,0,7,6,6,215,44,5,11,16,19,11,0,8,17,44,13,12,10,28,8,1,41.652566365318705,8.920568257491675
40,5,67.0,145,-1,-1,51.0,9,0,7,3,3,94,20,4,3,7,7,3,0,1,8,24,7,1,1,18,5,0,40.729316976835676,8.775019406392696
40,5,67.0,145,-1,-1,51.0,10,0,7,10,10,224,53,5,18,23,20,12,1,11,25,53,18,10,7,32,10,0,41.38168062033807,10.726333333333333
41,5,67.0,139,-1,-1,44.0,1,0,11,3,0,8,4,0,0,0,2,0,0,2,0,2,2,0,0,0,0,0,13.799640804578022,1.989840579710143
42,6,74.0,168,-1,-1,41.0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.91866688476895,9.195260215053771
42,6,74.0,168,-1,-1,41.0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.32786966167235,13.731934753661786
43,5,69.0,150,19,-1,43.0,3,0,17,2,2,73,28,0,0,0,12,5,0,5,6,22,9,7,7,11,3,0,52.58490089182939,14.59791079393399
43,5,69.0,150,19,-1,43.0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.4530984046438,14.04579401408451
43,5,69.0,150,19,-1,43.0,5,0,17,8,8,233,68,5,21,26,42,12,0,16,13,61,23,21,16,20,6,0,52.78119955596668,16.298101232394366
43,5,69.0,150,19,-1,43.0,6,0,17,3,3,103,27,1,4,5,13,3,0,4,6,33,9,8,7,15,2,0,49.92244724825852,13.36123431372549
43,5,69.0,150,19,-1,43.0,7,0,17,3,3,106,38,3,5,8,10,1,2,7,3,36,13,8,5,21,7,0,49.44130031584596,14.070919248826295
43,5,69.0,150,19,-1,43.0,8,0,17,2,2,71,33,0,4,4,10,4,0,6,4,24,11,4,4,12,7,0,47.055267925375105,12.456597388465724
43,5,69.0,150,19,-1,43.0,9,0,17,3,3,111,59,0,7,7,9,4,0,6,3,50,23,8,8,17,5,0,50.47794032040383,14.202316831683161
43,5,69.0,150,19,-1,43.0,10,0,17,3,3,109,34,1,10,11,12,4,0,7,5,33,11,8,7,12,5,0,51.22855654918209,12.605970935513172
44,0,76.0,175,17,-1,41.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.349370477861677,-4.887769230769232
45,0,77.0,188,23,-1,38.0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.770494225005397,9.312764018691587
46,5,63.0,124,94,-1,57.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0965736997715,8.686873170731705
46,5,63.0,124,94,-1,57.0,2,0,9,3,3,95,14,7,9,16,11,5,1,4,7,18,7,0,0,3,0,0,45.39796106450309,11.449585623678649
46,5,63.0,124,94,-1,57.0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.03286892828941,11.872112347052287
46,5,63.0,124,94,-1,57.0,4,0,4,4,0,29,8,1,1,2,2,2,0,0,2,10,4,0,0,0,0,0,22.568944354629675,7.952796246648794
46,5,63.0,124,94,-1,57.0,5,0,4,8,0,73,9,2,9,11,7,4,0,6,12,14,4,0,0,1,1,0,22.83336409336217,9.424933717579249
47,5,69.0,130,55,-1,47.0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.286413333212296,7.366691729323312
47,5,69.0,130,55,-1,47.0,2,0,15,2,0,7,6,0,2,2,1,0,0,1,1,4,2,2,1,2,1,0,12.156353791050309,12.991875000000002
48,5,68.0,163,106,-1,39.0,7,0,19,1,0,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,17.67926951185865,10.127651933701657
48,5,68.0,163,106,-1,39.0,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.61789407203318,7.477171428571433
48,5,68.0,163,106,-1,39.0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.67981731661064,5.497510242085662
48,5,68.0,163,106,-1,39.0,10,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.768942671270162,4.843329670329676
49,2,73.0,163,58,-1,47.0,4,0,6,1,0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,6.9783973617129025,-0.3842432432432432
49,2,73.0,163,58,-1,47.0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.59464116528884,7.603709677419351
50,5,62.0,130,98,-1,37.0,9,0,8,6,6,127,27,3,6,9,18,5,0,8,19,40,10,4,1,19,6,0,31.753200051334268,5.115097826086957
50,5,62.0,130,98,-1,37.0,10,0,8,3,0,11,0,0,1,1,0,0,0,1,3,4,0,0,0,2,0,0,21.455399916755344,5.424980169971672
51,5,69.0,149,7,-1,36.0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22585471769445,7.6373333333333315
52,5,69.0,150,7,-1,56.0,1,0,15,2,2,70,39,4,5,9,7,4,0,5,6,34,13,9,9,14,4,0,41.943890387395996,11.958744239631335
52,5,69.0,150,7,-1,56.0,2,0,15,5,0,121,55,10,12,22,9,4,0,10,11,44,17,13,12,23,9,0,27.58427055876284,11.532070446735396
52,5,69.0,150,7,-1,56.0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.164475953399197,14.180968792401622
52,5,69.0,150,7,-1,56.0,4,0,15,6,0,91,15,2,8,10,6,2,0,5,10,28,6,0,0,12,3,0,24.138261596203947,7.818276391554698
52,5,69.0,150,7,-1,56.0,5,0,15,6,0,53,9,1,3,4,3,4,0,3,3,18,3,4,3,9,0,0,25.76615981169842,11.038861407249469
53,5,67.0,132,65,-1,39.0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.227834252750323,7.10318078175896
53,5,67.0,132,65,-1,39.0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.820487075520834,1.6260676923076909
54,5,68.0,145,-1,-1,49.0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.721104494497308,11.339493464052286
55,5,76.0,136,7,-1,36.0,10,0,13,11,0,186,97,17,30,47,3,5,6,7,13,69,34,35,29,1,0,0,31.1505726431615,20.167494475138117
56,5,67.0,145,60,-1,40.0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99209732437806,-0.34664864864864847
57,2,73.0,172,-1,-1,48.0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.847090736627383,8.678008695652174
58,3,78.0,210,34,-1,40.0,6,0,5,2,0,36,15,4,3,7,2,0,0,3,5,18,5,6,5,0,0,0,22.071635543134697,11.49470769230769
58,3,78.0,210,34,-1,40.0,7,0,5,10,0,123,50,8,20,28,6,8,4,18,27,52,22,11,6,0,0,0,19.35085020610689,8.601456824512535
58,3,78.0,210,34,-1,40.0,8,0,5,11,0,170,77,21,39,60,5,3,8,20,29,64,30,24,17,1,0,0,29.79790046397004,9.874003669724772
58,3,78.0,210,34,-1,40.0,9,0,5,9,9,180,77,20,28,48,9,4,5,17,22,64,32,20,13,0,0,0,29.83156169047233,14.289627118644066
58,3,78.0,210,34,-1,40.0,10,0,5,5,0,96,48,12,22,34,7,4,7,12,10,37,20,14,8,0,0,0,28.80439678942839,19.708099206349207
59,2,74.0,169,102,-1,47.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.321591418821434,4.685911330049266
59,2,74.0,169,102,-1,47.0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.288904226892836,12.300478005865102
60,5,70.0,139,3,-1,45.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3736961635581206,-2.9414000000000002
61,2,73.0,177,-1,-1,50.0,1,0,13,2,2,52,22,0,9,9,1,1,1,3,5,13,5,14,11,4,1,0,39.99464660324527,12.611339310344828
